mvmt_id,node_id,name,ib_link_id,start_ib_lane,end_ib_lane,ob_link_id,start_ob_lane,end_ob_lane,type,penalty,capacity,ctrl_type,op_note
143569,67027,,42862,1,1,42823,1,2,,,,Signal,
143570,67027,,42862,1,1,42824,1,2,,,,Signal,
143573,79895,,43407,1,1,42828,1,1,,,,   ,
143579,76347,,40238,4,4,42831,1,2,,,,Signal,
143580,76347,,40238,1,4,42832,1,4,,,,Signal,
143581,76347,,40238,1,1,42833,1,2,,,,Signal,
143583,76347,,42597,1,1,42830,1,4,,,,Signal,
143584,76347,,42597,2,2,42832,1,4,,,,Signal,
143585,76347,,42597,1,2,42833,1,2,,,,Signal,
143587,76347,,42715,1,4,42830,1,4,,,,Signal,
143588,76347,,42715,1,1,42831,1,2,,,,Signal,
143589,76347,,42715,4,4,42833,1,2,,,,Signal,
143591,76347,,42904,2,2,42830,1,4,,,,Signal,
143592,76347,,42904,1,2,42831,1,2,,,,Signal,
143593,76347,,42904,1,1,42832,1,4,,,,Signal,
143595,79864,,42757,1,1,42836,1,2,,,,Signal,
143596,79864,,42757,1,1,42837,1,1,,,,Signal,
143597,79864,,42772,2,2,42835,1,1,,,,Signal,
143598,79864,,42772,1,1,42836,1,2,,,,Signal,
143599,79864,,42772,1,2,42837,1,1,,,,Signal,
143600,79864,,42916,1,2,42835,1,1,,,,Signal,
143601,79864,,42916,1,1,42837,1,1,,,,Signal,
143602,79864,,42956,1,1,42835,1,1,,,,Signal,
143603,79864,,42956,1,1,42836,1,2,,,,Signal,
143609,73534,,42063,1,3,42842,1,3,,,,   ,
143611,73534,,42071,1,2,42841,1,2,,,,   ,
143612,10000125,,21893,1,2,42844,1,2,,,,   ,
143613,10000126,,42041,1,2,42843,1,2,,,,   ,
143614,79889,,42798,1,4,42845,1,4,,,,   ,
143615,70657,,18864,1,3,42846,1,3,,,,   ,
143618,79641,,42003,1,1,42850,1,1,,,,   ,
143619,79641,,42061,1,1,42849,1,1,,,,   ,
143630,79657,,42085,1,2,42858,1,2,,,,   ,
143631,79657,,42406,1,2,42857,1,2,,,,   ,
143637,76298,,42825,1,1,42863,1,1,,,,   ,
143639,76298,,42864,1,1,42862,1,1,,,,   ,
143640,79900,,42863,1,1,42865,1,1,,,,   ,
143641,79900,,42863,1,1,42866,1,1,,,,   ,
143642,79900,,42907,1,1,42864,1,1,,,,   ,
143643,79900,,42907,1,1,42866,1,1,,,,   ,
143644,79900,,43003,1,1,42864,1,1,,,,   ,
143645,79900,,43003,1,1,42865,1,1,,,,   ,
143646,79874,,42773,1,1,42868,1,1,,,,   ,
143647,79874,,42941,1,1,42867,1,1,,,,   ,
143652,73548,,42820,1,2,42871,1,2,,,,Signal,
143653,73548,,42820,1,1,42872,1,2,,,,Signal,
143655,73548,,42899,1,2,42870,1,2,,,,Signal,
143656,73548,,42899,2,2,42872,1,2,,,,Signal,
143658,73548,,42957,2,2,42870,1,2,,,,Signal,
143659,73548,,42957,1,1,42871,1,2,,,,Signal,
143660,69008,,15857,1,2,42874,1,1,,,,   ,
143662,69008,,42530,1,1,42873,1,2,,,,   ,
143666,10000283,,42407,1,2,42877,1,2,,,,   ,
143667,10000284,,42565,1,2,42876,1,2,,,,   ,
143680,68992,,15840,1,1,42882,1,1,,,,   ,
143681,68992,,42656,1,1,42882,1,1,,,,   ,
143694,79905,,42968,1,4,42887,1,4,,,,   ,
143697,78926,,38946,1,1,42890,1,1,,,,   ,
143699,79907,,42938,1,4,42891,1,4,,,,   ,
143700,79811,,42566,1,2,42893,1,2,,,,   ,
143701,79811,,42785,1,2,42892,1,2,,,,   ,
143702,64528,,9420,2,2,42895,1,2,,,,Signal,
143703,64528,,9420,1,1,42896,1,2,,,,Signal,
143704,64528,,9420,1,1,42897,1,2,,,,Signal,
143705,64528,,24872,1,1,42894,1,2,,,,Signal,
143706,64528,,24872,1,2,42896,1,2,,,,Signal,
143707,64528,,24872,2,2,42897,1,2,,,,Signal,
143708,64528,,42554,2,2,42894,1,2,,,,Signal,
143709,64528,,42554,1,2,42895,1,2,,,,Signal,
143710,64528,,42554,1,1,42897,1,2,,,,Signal,
143711,64528,,42694,2,2,42894,1,2,,,,Signal,
143712,64528,,42694,1,1,42895,1,2,,,,Signal,
143713,64528,,42694,2,2,42896,1,2,,,,Signal,
143714,79908,,43028,1,2,42898,1,2,,,,   ,
143715,79903,,42871,1,2,42900,1,2,,,,   ,
143716,79903,,42995,1,2,42899,1,2,,,,   ,
143719,77944,,36512,2,2,42904,1,2,,,,   ,
143720,77944,,36512,1,1,42905,1,1,,,,   ,
143721,77944,,42833,1,1,42903,1,2,,,,   ,
143722,77944,,42833,2,2,42905,1,1,,,,   ,
143723,77944,,42942,1,1,42903,1,2,,,,   ,
143724,77944,,42942,1,1,42904,1,2,,,,   ,
143725,79867,,42760,1,1,42907,1,1,,,,   ,
143726,79867,,42865,1,1,42906,1,1,,,,   ,
143732,60438,,42538,1,2,42911,1,2,,,,   ,
143734,60438,,43080,1,2,42910,1,1,,,,   ,
143742,10000291,,42836,1,2,42917,1,2,,,,   ,
143743,10000292,,43009,1,2,42916,1,2,,,,   ,
143754,79912,,42940,1,1,42924,2,2,,,,   ,
143756,79897,,42845,1,4,42926,1,4,,,,   ,
143757,64615,,9525,1,1,42928,1,2,,,,Signal,
143758,64615,,9525,1,1,42929,1,1,,,,Signal,
143759,64615,,9525,1,1,42930,1,2,,,,Signal,
143760,64615,,9526,1,1,42927,1,1,,,,Signal,
143761,64615,,9526,2,2,42929,1,1,,,,Signal,
143762,64615,,9526,1,2,42930,1,2,,,,Signal,
143763,64615,,9530,1,1,42927,1,1,,,,Signal,
143764,64615,,9530,1,1,42928,1,2,,,,Signal,
143765,64615,,9530,1,1,42930,1,2,,,,Signal,
143766,64615,,37806,2,2,42927,1,1,,,,Signal,
143767,64615,,37806,1,2,42928,1,2,,,,Signal,
143768,64615,,37806,1,1,42929,1,1,,,,Signal,
143769,72271,,21917,3,4,42932,1,1,,,,Signal,
143770,72271,,21917,1,2,42933,1,4,,,,Signal,
143771,72271,,40219,1,1,42931,1,4,,,,Signal,
143772,72271,,40219,1,1,42933,1,4,,,,Signal,
143773,72271,,42978,3,4,42931,1,4,,,,Signal,
143774,72271,,42978,1,2,42932,1,1,,,,Signal,
143777,79904,,42882,1,1,42936,1,1,,,,   ,
143778,79891,,42805,1,4,42937,1,4,,,,   ,
143779,74655,,27407,1,4,42938,1,4,,,,   ,
143780,79915,,42937,1,4,42939,1,4,,,,   ,
143781,79917,,43237,1,1,42940,1,1,,,,   ,
143782,79902,,42868,1,1,42942,1,1,,,,   ,
143783,79902,,42868,1,1,42943,1,1,,,,   ,
143784,79902,,42868,1,1,42944,1,1,,,,   ,
143785,79902,,42905,1,1,42941,1,1,,,,   ,
143786,79902,,42905,1,1,42943,1,1,,,,   ,
143787,79902,,42905,1,1,42944,1,1,,,,   ,
143788,79902,,42981,1,1,42941,1,1,,,,   ,
143789,79902,,42981,1,1,42942,1,1,,,,   ,
143790,79902,,42981,1,1,42944,1,1,,,,   ,
143791,79902,,43122,1,1,42941,1,1,,,,   ,
143792,79902,,43122,1,1,42942,1,1,,,,   ,
143793,79902,,43122,1,1,42943,1,1,,,,   ,
143825,73549,,42837,1,1,42957,1,2,,,,Signal,
143826,73549,,42837,1,1,42958,1,1,,,,Signal,
143827,73549,,42837,1,1,42959,1,2,,,,Signal,
143829,73549,,42872,1,1,42956,1,1,,,,Signal,
143830,73549,,42872,2,2,42958,1,1,,,,Signal,
143831,73549,,42872,1,2,42959,1,2,,,,Signal,
143833,73549,,43016,1,1,42956,1,1,,,,Signal,
143834,73549,,43016,1,1,42957,1,2,,,,Signal,
143835,73549,,43016,1,1,42959,1,2,,,,Signal,
143837,73549,,43129,2,2,42956,1,1,,,,Signal,
143838,73549,,43129,1,2,42957,1,2,,,,Signal,
143839,73549,,43129,1,1,42958,1,1,,,,Signal,
143840,79131,,40239,1,4,42961,1,4,,,,   ,
143841,79131,,43042,1,4,42960,1,4,,,,   ,
143856,79922,,43191,1,4,42968,1,4,,,,   ,
143870,79923,,43022,1,1,42974,1,1,,,,   ,
143871,79923,,43022,1,1,42975,1,1,,,,   ,
143872,79923,,43085,1,1,42974,1,1,,,,   ,
143873,77991,,36583,1,1,42977,1,4,,,,Signal,
143874,77991,,36583,1,1,42978,1,4,,,,Signal,
143875,77991,,42697,1,4,42976,1,1,,,,Signal,
143876,77991,,42697,1,4,42978,1,4,,,,Signal,
143877,77991,,42933,1,4,42976,1,1,,,,Signal,
143878,77991,,42933,1,4,42977,1,4,,,,Signal,
143879,70606,,18768,3,6,42979,1,4,,,,   ,
143880,70606,,18768,1,2,42980,1,2,,,,   ,
143881,10000293,,42943,1,1,42982,1,1,,,,   ,
143882,10000294,,43010,1,1,42981,1,1,,,,   ,
143883,77231,,34153,1,1,42983,1,1,,,,   ,
143884,77231,,34153,1,1,42984,1,1,,,,   ,
143885,78928,,38948,2,5,42985,2,5,,,,   ,
143886,78928,,43018,1,1,42985,1,1,,,,   ,
143899,64749,,9684,1,2,42991,1,2,,,,   ,
143900,64749,,16225,1,1,42990,1,2,,,,   ,
143901,64749,,16225,2,2,42991,1,2,,,,   ,
143902,64749,,43108,1,2,42990,1,2,,,,   ,
143905,73566,,24870,1,1,42995,1,2,,,,Signal,
143906,73566,,24870,2,2,42996,1,1,,,,Signal,
143907,73566,,24870,2,2,42997,1,2,,,,Signal,
143908,73566,,42900,2,2,42994,1,2,,,,Signal,
143909,73566,,42900,1,1,42996,1,1,,,,Signal,
143910,73566,,42900,2,2,42997,1,2,,,,Signal,
143911,73566,,43017,1,1,42994,1,2,,,,Signal,
143912,73566,,43017,1,1,42995,1,2,,,,Signal,
143913,73566,,43017,1,1,42997,1,2,,,,Signal,
143914,73566,,43103,1,1,42994,1,2,,,,Signal,
143915,73566,,43103,1,1,42995,1,2,,,,Signal,
143916,73566,,43103,2,2,42996,1,1,,,,Signal,
143925,79901,,42866,1,1,43004,1,1,,,,   ,
143926,79901,,43257,1,1,43003,1,1,,,,   ,
143927,68997,,15844,1,2,43006,1,2,,,,   ,
143928,68997,,40200,1,2,43005,1,2,,,,   ,
143929,77985,,36575,1,1,43008,1,2,,,,Signal,
143930,77985,,36575,1,1,43009,1,2,,,,Signal,
143931,77985,,36575,1,1,43010,1,1,,,,Signal,
143932,77985,,40236,1,1,43007,1,1,,,,Signal,
143933,77985,,40236,1,2,43009,1,2,,,,Signal,
143934,77985,,40236,2,2,43010,1,1,,,,Signal,
143935,77985,,42917,2,2,43007,1,1,,,,Signal,
143936,77985,,42917,1,2,43008,1,2,,,,Signal,
143937,77985,,42917,1,1,43010,1,1,,,,Signal,
143938,77985,,42982,1,1,43007,1,1,,,,Signal,
143939,77985,,42982,1,1,43008,1,2,,,,Signal,
143940,77985,,42982,1,1,43009,1,2,,,,Signal,
143945,79924,,42974,1,1,43015,1,1,,,,   ,
143946,79920,,42958,1,1,43017,1,1,,,,   ,
143947,79920,,42996,1,1,43016,1,1,,,,   ,
143948,79931,,43015,1,1,43018,1,1,,,,   ,
143952,79906,,42890,1,1,43022,1,1,,,,   ,
143953,79906,,42890,1,1,43023,1,2,,,,   ,
143954,79906,,55526,1,2,43022,1,1,,,,   ,
143961,68984,,15835,1,1,43027,1,1,,,,   ,
143962,79753,,42400,1,2,43028,1,2,,,,   ,
143963,79784,,42465,1,1,43029,1,1,,,,   ,
143964,79784,,42465,2,4,43030,1,3,,,,   ,
143965,69009,,15858,1,2,43032,1,2,,,,   ,
143966,69009,,15860,1,2,43031,1,2,,,,   ,
143967,69000,,15846,1,2,43034,1,2,,,,   ,
143968,69000,,15856,1,2,43033,1,2,,,,   ,
143981,77942,,36509,1,1,43040,1,4,,,,Signal,
143982,77942,,36509,1,1,43041,1,1,,,,Signal,
143983,77942,,36509,1,1,43042,1,4,,,,Signal,
143984,77942,,40217,1,2,43039,1,1,,,,Signal,
143985,77942,,40217,3,4,43041,1,1,,,,Signal,
143986,77942,,40217,3,4,43042,1,4,,,,Signal,
143987,77942,,40220,1,1,43039,1,1,,,,Signal,
143988,77942,,40220,1,1,43040,1,4,,,,Signal,
143989,77942,,40220,1,1,43042,1,4,,,,Signal,
143990,77942,,42961,3,4,43039,1,1,,,,Signal,
143991,77942,,42961,1,2,43040,1,4,,,,Signal,
143992,77942,,42961,1,2,43041,1,1,,,,Signal,
143993,79936,,43236,1,4,43043,1,4,,,,   ,
143994,79772,,42429,1,1,43044,1,1,,,,   ,
143995,70608,,18769,1,1,43046,1,1,,,,   ,
143997,70608,,18769,1,1,43048,1,2,,,,   ,
143998,70608,,18772,1,1,43045,1,1,,,,   ,
144000,70608,,18772,1,1,43048,1,2,,,,   ,
144005,70608,,43126,1,1,43045,1,1,,,,   ,
144006,70608,,43126,2,2,43046,1,1,,,,   ,
144008,79690,,42224,1,1,43049,1,1,,,,   ,
144015,79937,,43049,1,1,43053,1,2,,,,   ,
144016,79938,,43053,1,2,43054,1,2,,,,   ,
144043,79939,,43054,1,2,43065,1,2,,,,   ,
144044,10000289,,42781,1,1,43067,1,1,,,,   ,
144045,10000290,,43606,1,1,43066,1,1,,,,   ,
144060,77948,,36515,1,1,43075,1,1,,,,   ,
144061,77948,,36515,1,1,43076,1,1,,,,   ,
144062,77948,,40212,1,1,43074,1,1,,,,   ,
144063,77948,,40212,1,1,43076,1,1,,,,   ,
144064,77948,,42567,1,1,43074,1,1,,,,   ,
144065,77948,,42567,1,1,43075,1,1,,,,   ,
144066,79836,,42640,1,5,43077,1,5,,,,   ,
144068,64529,,9421,2,2,43080,1,2,,,,Signal,
144069,64529,,9421,1,2,43081,1,2,,,,Signal,
144070,64529,,9421,1,1,43082,1,2,,,,Signal,
144075,64529,,42911,1,1,43078,1,2,,,,Signal,
144077,64529,,42911,2,2,43081,1,2,,,,Signal,
144078,64529,,42911,1,1,43082,1,2,,,,Signal,
144079,64529,,43134,1,2,43078,1,2,,,,Signal,
144081,64529,,43134,1,1,43080,1,2,,,,Signal,
144082,64529,,43134,2,2,43082,1,2,,,,Signal,
144083,64529,,43208,2,2,43078,1,2,,,,Signal,
144085,64529,,43208,2,2,43080,1,2,,,,Signal,
144086,64529,,43208,1,1,43081,1,2,,,,Signal,
144087,10000151,,24873,1,2,43084,1,2,,,,   ,
144088,10000152,,43143,1,2,43083,1,2,,,,   ,
144089,79925,,42975,1,1,43086,1,2,,,,   ,
144090,79925,,43127,1,2,43085,1,1,,,,   ,
144091,79940,,43065,1,2,43087,1,2,,,,   ,
144098,69002,,15850,1,2,43092,1,2,,,,   ,
144099,69002,,42494,1,2,43091,1,2,,,,   ,
144118,79926,,42985,1,5,43102,1,5,,,,   ,
144119,79929,,42997,1,1,43104,1,1,,,,   ,
144120,79929,,42997,2,2,43105,1,2,,,,   ,
144121,79929,,43119,1,1,43103,1,2,,,,   ,
144122,79929,,43119,1,1,43105,1,2,,,,   ,
144123,79929,,43144,1,1,43103,1,2,,,,   ,
144124,79929,,43144,2,2,43104,1,1,,,,   ,
144125,69006,,15854,2,2,43107,1,2,,,,Signal,
144126,69006,,15854,2,2,43108,1,2,,,,Signal,
144127,69006,,15854,1,1,43109,1,2,,,,Signal,
144128,69006,,40201,1,1,43106,1,2,,,,Signal,
144129,69006,,40201,1,1,43108,1,2,,,,Signal,
144130,69006,,40201,2,2,43109,1,2,,,,Signal,
144131,69006,,42991,1,1,43106,1,2,,,,Signal,
144132,69006,,42991,2,2,43107,1,2,,,,Signal,
144133,69006,,42991,1,2,43109,1,2,,,,Signal,
144134,69006,,43276,2,2,43106,1,2,,,,Signal,
144135,69006,,43276,1,1,43107,1,2,,,,Signal,
144136,69006,,43276,1,2,43108,1,2,,,,Signal,
144149,79114,,40211,2,2,43115,1,1,,,,Signal,
144150,79114,,40211,1,2,43116,1,2,,,,Signal,
144151,79114,,40213,1,1,43114,1,2,,,,Signal,
144152,79114,,40213,1,1,43116,1,2,,,,Signal,
144153,79114,,43189,1,2,43114,1,2,,,,Signal,
144154,79114,,43189,1,1,43115,1,1,,,,Signal,
144157,79947,,43104,1,1,43120,1,1,,,,   ,
144158,79947,,43233,1,1,43119,1,1,,,,   ,
144159,77943,,36510,1,1,43122,1,1,,,,Signal,
144160,77943,,36510,1,1,43123,1,1,,,,Signal,
144161,77943,,36510,1,1,43124,1,1,,,,Signal,
144162,77943,,42944,1,1,43121,1,1,,,,Signal,
144163,77943,,42944,1,1,43123,1,1,,,,Signal,
144164,77943,,42944,1,1,43124,1,1,,,,Signal,
144165,77943,,43150,1,1,43121,1,1,,,,Signal,
144166,77943,,43150,1,1,43122,1,1,,,,Signal,
144167,77943,,43150,1,1,43124,1,1,,,,Signal,
144168,77943,,43199,1,1,43121,1,1,,,,Signal,
144169,77943,,43199,1,1,43122,1,1,,,,Signal,
144170,77943,,43199,1,1,43123,1,1,,,,Signal,
144171,79829,,42618,1,2,43126,1,2,,,,   ,
144172,79829,,42618,2,2,43127,1,2,,,,   ,
144173,79829,,43048,1,2,43125,1,2,,,,   ,
144174,79829,,43048,1,1,43127,1,2,,,,   ,
144175,79829,,43086,1,1,43125,1,2,,,,   ,
144176,79829,,43086,2,2,43126,1,2,,,,   ,
144177,77986,,36576,1,1,43129,1,2,,,,Signal,
144178,77986,,36576,1,1,43130,1,1,,,,Signal,
144179,77986,,36576,1,1,43131,1,2,,,,Signal,
144180,77986,,42959,1,1,43128,1,1,,,,Signal,
144181,77986,,42959,2,2,43130,1,1,,,,Signal,
144182,77986,,42959,1,2,43131,1,2,,,,Signal,
144183,77986,,43180,1,1,43128,1,1,,,,Signal,
144184,77986,,43180,1,1,43129,1,2,,,,Signal,
144185,77986,,43180,1,1,43131,1,2,,,,Signal,
144186,77986,,43272,2,2,43128,1,1,,,,Signal,
144187,77986,,43272,1,2,43129,1,2,,,,Signal,
144188,77986,,43272,1,1,43130,1,1,,,,Signal,
144189,64582,,9488,1,2,43133,1,2,,,,   ,
144190,64582,,42531,1,2,43132,1,2,,,,   ,
144191,79944,,43081,1,2,43135,1,2,,,,   ,
144192,79944,,43203,1,2,43134,1,2,,,,   ,
144211,79945,,43084,1,1,43144,1,2,,,,Signal,
144212,79945,,43084,2,2,43145,1,2,,,,Signal,
144213,79945,,43084,1,2,43146,1,2,,,,Signal,
144214,79945,,43105,2,2,43143,1,2,,,,Signal,
144215,79945,,43105,1,2,43145,1,2,,,,Signal,
144216,79945,,43105,1,1,43146,1,2,,,,Signal,
144217,79945,,43197,1,1,43143,1,2,,,,Signal,
144218,79945,,43197,1,2,43144,1,2,,,,Signal,
144219,79945,,43197,2,2,43146,1,2,,,,Signal,
144220,79945,,43234,1,2,43143,1,2,,,,Signal,
144221,79945,,43234,2,2,43144,1,2,,,,Signal,
144222,79945,,43234,1,1,43145,1,2,,,,Signal,
144229,79951,,43123,1,1,43151,1,1,,,,   ,
144230,79951,,43178,1,1,43150,1,1,,,,   ,
144248,69327,,16305,2,2,43162,1,4,,,,Signal,
144249,69327,,16305,1,1,43163,1,4,,,,Signal,
144253,69327,,40215,1,1,43160,1,2,,,,Signal,
144255,69327,,40215,1,4,43163,1,4,,,,Signal,
144256,69327,,40218,4,4,43160,1,2,,,,Signal,
144258,69327,,40218,1,4,43162,1,4,,,,Signal,
144267,64483,,9382,1,2,43170,1,2,,,,   ,
144268,64483,,42817,1,2,43169,1,2,,,,   ,
144277,77983,,36573,1,1,43177,1,2,,,,Signal,
144278,77983,,36573,1,1,43178,1,1,,,,Signal,
144279,77983,,36573,1,1,43179,1,2,,,,Signal,
144280,77983,,40237,2,2,43176,1,1,,,,Signal,
144281,77983,,40237,1,1,43178,1,1,,,,Signal,
144282,77983,,40237,1,2,43179,1,2,,,,Signal,
144283,77983,,43151,1,1,43176,1,1,,,,Signal,
144284,77983,,43151,1,1,43177,1,2,,,,Signal,
144285,77983,,43151,1,1,43179,1,2,,,,Signal,
144286,77983,,43247,1,1,43176,1,1,,,,Signal,
144287,77983,,43247,1,2,43177,1,2,,,,Signal,
144288,77983,,43247,2,2,43178,1,1,,,,Signal,
144289,79953,,43130,1,1,43181,1,1,,,,Signal,
144290,79953,,43130,1,1,43182,1,3,,,,Signal,
144291,79953,,43209,1,1,43180,1,1,,,,Signal,
144292,79953,,43209,1,1,43182,1,3,,,,Signal,
144293,79953,,43252,1,3,43180,1,1,,,,Signal,
144294,79953,,43252,1,1,43181,1,1,,,,Signal,
144303,79913,,42926,1,4,43188,1,4,,,,   ,
144304,79949,,43116,1,2,43190,1,2,,,,   ,
144305,79949,,43310,1,2,43189,1,2,,,,   ,
144306,79968,,43283,1,4,43191,1,4,,,,   ,
144319,64525,,9418,1,2,43197,1,2,,,,   ,
144320,64525,,43145,1,2,43196,1,2,,,,   ,
144321,79786,,42469,1,1,43198,1,1,,,,   ,
144322,79952,,43124,1,1,43200,1,1,,,,   ,
144323,79952,,43318,1,1,43199,1,1,,,,   ,
144324,79128,,40235,1,1,43202,1,1,,,,   ,
144325,79128,,40235,1,2,43203,1,2,,,,   ,
144326,79128,,42539,1,1,43201,1,2,,,,   ,
144327,79128,,42539,1,1,43203,1,2,,,,   ,
144328,79128,,43135,1,2,43201,1,2,,,,   ,
144329,79128,,43135,2,2,43202,1,1,,,,   ,
144336,73568,,24878,1,2,43208,1,2,,,,   ,
144337,73568,,43082,1,2,43207,1,2,,,,   ,
144338,79964,,43181,1,1,43210,1,1,,,,   ,
144339,79964,,43254,1,1,43209,1,1,,,,   ,
144340,79970,,43219,1,1,43211,1,1,,,,   ,
144343,79971,,43250,1,2,43215,1,2,,,,   ,
144344,79971,,47246,1,2,43214,1,2,,,,   ,
144351,79972,,43225,1,1,43219,1,1,,,,   ,
144357,76226,,42698,1,2,43221,1,2,,,,Signal,
144358,76226,,42698,3,4,43223,1,2,,,,Signal,
144359,76226,,42698,3,4,43224,1,4,,,,Signal,
144361,76226,,43240,2,2,43221,1,2,,,,Signal,
144362,76226,,43240,1,1,43222,1,4,,,,Signal,
144363,76226,,43240,2,2,43224,1,4,,,,Signal,
144365,76226,,43263,3,4,43221,1,2,,,,Signal,
144366,76226,,43263,1,2,43222,1,4,,,,Signal,
144367,76226,,43263,1,2,43223,1,2,,,,Signal,
144368,79710,,42297,1,1,43225,1,1,,,,   ,
144371,77927,,36466,1,1,43229,1,4,,,,Signal,
144372,77927,,36466,1,3,43230,1,2,,,,Signal,
144373,77927,,40216,4,4,43228,1,3,,,,Signal,
144374,77927,,40216,1,4,43230,1,2,,,,Signal,
144375,77927,,43241,1,1,43228,1,3,,,,Signal,
144376,77927,,43241,1,2,43229,1,4,,,,Signal,
144379,79950,,43120,1,1,43234,1,2,,,,Signal,
144380,79950,,43120,1,1,43235,1,1,,,,Signal,
144381,79950,,43146,1,1,43233,1,1,,,,Signal,
144382,79950,,43146,2,2,43235,1,1,,,,Signal,
144383,79950,,43245,1,1,43233,1,1,,,,Signal,
144384,79950,,43245,1,1,43234,1,2,,,,Signal,
144385,79916,,42939,1,4,43236,1,4,,,,   ,
144386,79934,,43027,1,1,43237,1,1,,,,   ,
144387,79974,,43251,1,1,43238,1,1,,,,   ,
144391,76227,,43223,1,2,43241,1,2,,,,   ,
144393,76227,,43230,1,2,43240,1,2,,,,   ,
144396,64519,,9412,1,2,43245,1,1,,,,   ,
144397,64519,,9412,2,2,43246,1,1,,,,   ,
144398,64519,,43235,1,1,43244,1,2,,,,   ,
144399,64519,,43235,1,1,43246,1,1,,,,   ,
144400,64519,,43255,1,1,43244,1,2,,,,   ,
144401,64519,,43255,1,1,43245,1,1,,,,   ,
144402,79963,,43179,1,2,43248,1,2,,,,   ,
144403,79963,,43378,1,2,43247,1,2,,,,   ,
144404,10000089,,20075,1,2,43250,1,2,,,,   ,
144405,10000090,,43214,1,2,43249,1,2,,,,   ,
144406,79887,,42794,1,1,43251,1,1,,,,   ,
144407,79965,,43182,1,3,43253,1,2,,,,   ,
144408,79965,,43475,1,2,43252,1,3,,,,   ,
144409,79969,,43210,1,1,43255,1,1,,,,   ,
144410,79969,,43246,1,1,43254,1,1,,,,   ,
144414,76299,,43004,1,1,43258,1,1,,,,   ,
144416,76299,,43653,1,1,43257,1,1,,,,   ,
144423,76228,,36587,1,4,43263,1,4,,,,Signal,
144424,76228,,36587,4,4,43264,1,2,,,,Signal,
144426,76228,,43224,1,4,43262,1,4,,,,Signal,
144427,76228,,43224,1,1,43264,1,2,,,,Signal,
144429,76228,,43279,1,1,43262,1,4,,,,Signal,
144430,76228,,43279,2,2,43263,1,4,,,,Signal,
144439,64516,,9409,2,2,43271,1,1,,,,Signal,
144440,64516,,9409,1,2,43272,1,2,,,,Signal,
144441,64516,,36574,1,1,43270,1,2,,,,Signal,
144442,64516,,36574,1,1,43272,1,2,,,,Signal,
144443,64516,,43131,1,2,43270,1,2,,,,Signal,
144444,64516,,43131,1,1,43271,1,1,,,,Signal,
144447,79884,,42786,2,5,43275,1,4,,,,   ,
144448,79948,,43109,1,2,43277,1,2,,,,   ,
144449,79948,,43374,1,2,43276,1,2,,,,   ,
144450,77950,,36519,1,2,43279,1,2,,,,   ,
144451,77950,,40214,1,1,43278,1,2,,,,   ,
144452,77950,,40214,2,2,43279,1,2,,,,   ,
144453,77950,,43264,1,2,43278,1,2,,,,   ,
144456,79033,,39214,1,2,43282,1,2,,,,   ,
144457,79033,,43343,1,2,43281,1,2,,,,   ,
144458,79981,,43528,1,4,43283,1,4,,,,   ,
144459,79982,,43572,1,4,43284,1,4,,,,   ,
144478,79984,,44007,1,4,43292,1,4,,,,   ,
144479,79986,,44142,1,4,43293,1,4,,,,   ,
144484,77951,,36520,1,2,43299,1,2,,,,   ,
144485,77951,,43311,1,2,43298,1,2,,,,   ,
144486,79126,,40232,1,2,43301,1,2,,,,Signal,
144487,79126,,40232,1,1,43302,1,1,,,,Signal,
144488,79126,,40232,2,2,43303,1,2,,,,Signal,
144489,79126,,43396,1,2,43300,1,2,,,,Signal,
144490,79126,,43396,2,2,43302,1,1,,,,Signal,
144491,79126,,43396,1,1,43303,1,2,,,,Signal,
144492,79126,,43430,1,1,43300,1,2,,,,Signal,
144493,79126,,43430,1,1,43301,1,2,,,,Signal,
144494,79126,,43430,1,1,43303,1,2,,,,Signal,
144495,79126,,57936,1,1,43300,1,2,,,,Signal,
144496,79126,,57936,2,2,43301,1,2,,,,Signal,
144497,79126,,57936,1,2,43302,1,1,,,,Signal,
144498,64583,,9489,1,2,43305,1,1,,,,   ,
144499,64583,,43420,1,2,43304,1,2,,,,   ,
144500,79991,,43979,1,4,43306,1,4,,,,   ,
144507,79967,,43190,2,2,43311,1,2,,,,Signal,
144508,79967,,43190,1,1,43312,1,1,,,,Signal,
144509,79967,,43190,1,2,43313,1,2,,,,Signal,
144510,79967,,43299,1,1,43310,1,2,,,,Signal,
144511,79967,,43299,1,2,43312,1,1,,,,Signal,
144512,79967,,43299,2,2,43313,1,2,,,,Signal,
144513,79967,,43323,2,2,43310,1,2,,,,Signal,
144514,79967,,43323,1,2,43311,1,2,,,,Signal,
144515,79967,,43323,1,1,43313,1,2,,,,Signal,
144516,79967,,43424,1,2,43310,1,2,,,,Signal,
144517,79967,,43424,1,1,43311,1,2,,,,Signal,
144518,79967,,43424,2,2,43312,1,1,,,,Signal,
144522,73564,,43321,1,1,43316,1,1,,,,   ,
144524,73564,,43362,1,1,43315,1,1,,,,   ,
144525,72277,,21939,2,2,43318,1,1,,,,Signal,
144526,72277,,21939,1,2,43319,1,2,,,,Signal,
144527,72277,,21939,1,1,43320,1,1,,,,Signal,
144528,72277,,43200,1,1,43317,1,2,,,,Signal,
144529,72277,,43200,1,1,43319,1,2,,,,Signal,
144530,72277,,43200,1,1,43320,1,1,,,,Signal,
144531,72277,,43335,1,2,43317,1,2,,,,Signal,
